epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,4.0637164164733885,7.066,3.799116005897522,10.95
2,0.1,3.6146377906036378,13.306,3.654558551311493,14.89
3,0.1,3.2780028685760496,19.174,3.393623716831207,19.43
4,0.1,2.993971568450928,24.514,3.1297863864898683,22.92
5,0.1,2.806500674667358,28.064,3.2192517518997192,23.49
6,0.1,2.6577781281280517,31.072,2.78318968296051,30.5
7,0.1,2.518555340652466,33.962,2.5687988209724426,34.93
8,0.1,2.414040547027588,36.308,2.4377382040023803,36.51
9,0.1,2.331871485519409,37.844,2.5950224351882936,36.86
10,0.1,2.2723114858245848,39.192,2.6831704115867616,33.29
11,0.1,2.216610793304443,40.596,2.451488882303238,37.84
12,0.1,2.1800962493896483,41.654,2.2714783263206484,41.67
13,0.1,2.157911896972656,41.944,2.5296136045455935,37.2
14,0.1,2.113089767227173,42.732,2.4130223488807676,39.85
15,0.1,2.092672194824219,43.584,2.294238717556,40.61
16,0.1,2.077041515274048,43.63,2.1445902371406556,43.51
17,0.1,2.0475071347045897,44.63,2.448186159133911,38.94
18,0.1,2.0359270375061036,44.804,2.3631481981277465,39.69
19,0.1,2.017571178970337,45.328,2.3851955807209015,39.37
20,0.1,2.0085069817352297,45.444,2.43078533411026,39.67
21,0.1,2.0065171310424805,45.506,2.3313969373703003,40.08
22,0.1,1.9774642673110963,46.414,2.1513779735565186,43.13
23,0.1,1.9694608177185058,46.274,2.136346129179001,44.35
24,0.1,1.9626410768127442,46.47,2.4253723669052123,39.84
25,0.1,1.9616046297836303,46.45,2.398557523488998,41.23
26,0.1,1.9584139379119874,46.736,2.3593721759319304,41.01
27,0.1,1.9430567907714844,47.15,2.4008223819732666,40.58
28,0.1,1.9363815703964233,46.934,2.3281323099136353,40.22
29,0.1,1.9331934082794189,47.282,2.4517705631256104,39.71
30,0.1,1.9285397835540772,47.296,2.4708507204055787,40.52
31,0.1,1.9208026369476319,47.398,2.3009279131889344,41.81
32,0.1,1.928687438621521,47.52,2.134912233352661,43.76
33,0.1,1.9162591830062867,47.568,2.136664015054703,43.87
34,0.1,1.89921730178833,47.784,2.211459976434708,42.12
35,0.1,1.9036478774642944,47.868,1.9891256868839264,46.86
36,0.1,1.8969167861175538,47.98,1.9509982180595398,47.33
37,0.1,1.8761326040649413,48.698,2.305710380077362,42.85
38,0.1,1.8858670040130616,48.552,2.1287015295028686,44.18
39,0.1,1.8904525051116943,48.224,2.135741344690323,43.97
40,0.1,1.8696313985443116,48.75,2.124673376083374,45.95
41,0.1,1.876410347251892,48.572,1.992077454328537,47.42
42,0.1,1.8761861457061768,48.572,2.866411144733429,35.06
43,0.1,1.8677696779632569,48.932,2.3267475008964538,42.0
44,0.1,1.8681043868255616,48.938,1.990629757642746,46.91
45,0.1,1.857248032836914,49.088,2.1911058700084687,44.25
46,0.1,1.8558361715316773,49.118,2.3366228878498077,41.34
47,0.1,1.8662084063339233,49.066,2.1459312224388123,43.06
48,0.1,1.8669352141952515,48.79,2.2145161807537077,42.69
49,0.1,1.8519439080047608,49.238,1.950801467895508,47.82
50,0.1,1.8436130879592896,49.59,2.3011365807056428,43.79
51,0.1,1.8406843514633178,49.512,2.263165799379349,43.13
52,0.1,1.8465683530426025,49.462,2.696598072052002,40.73
53,0.1,1.8497077709960938,49.244,2.126822862625122,45.94
54,0.1,1.8380954891586303,49.642,2.0944454681873323,45.49
55,0.1,1.8359338723754883,49.626,2.167640291452408,44.49
56,0.1,1.8393420401000977,49.41,2.319959464073181,41.25
57,0.1,1.8320304671859742,49.62,2.084532904624939,46.29
58,0.1,1.8328168391418458,49.876,2.1468767046928408,44.97
59,0.1,1.8251673476791381,49.554,2.05602609872818,46.57
60,0.1,1.8316285940170287,49.802,1.978351764678955,47.73
61,0.1,1.8299007147979736,49.752,2.0691411101818087,46.5
62,0.1,1.8229139984893798,50.044,2.2435533988475798,44.66
63,0.1,1.82184726272583,50.128,2.080145398378372,46.57
64,0.1,1.816512890548706,50.18,2.3290056848526,41.78
65,0.1,1.8150319003295898,50.078,2.3432488203048707,41.33
66,0.1,1.8150281314468384,50.044,2.0808263087272643,46.71
67,0.1,1.8219244622421265,50.086,2.094523456096649,45.8
68,0.1,1.8151105697631835,50.186,2.063217570781708,46.93
69,0.1,1.8205845722198486,49.852,2.1504511296749116,43.83
70,0.1,1.8139751959991455,50.044,2.0841984713077544,45.12
71,0.1,1.8155235256576538,49.992,2.279683121442795,43.05
