epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,1.7125465998458862,35.662,1.5010741341114044,46.2
2,0.1,1.2565690877914428,54.368,1.1335656452178955,59.69
3,0.1,1.0408618213653564,62.894,1.2318226182460785,59.68
4,0.1,0.9313736826705933,67.076,0.9560394984483719,68.4
5,0.1,0.8654238563156128,69.616,0.9400803220272064,67.87
6,0.1,0.8275143482971191,71.102,0.9322739040851593,69.55
7,0.1,0.7892815775680542,72.516,1.3322398072481156,63.18
8,0.1,0.767854526348114,73.416,1.1000273263454436,64.51
9,0.1,0.7471308107376099,73.97,1.0518433314561844,66.22
10,0.1,0.7336675951576233,74.622,0.6747125717997551,77.16
11,0.1,0.713892287940979,75.234,0.7977266317605972,74.57
12,0.1,0.7018966278839112,75.678,0.695787732899189,76.64
13,0.1,0.6901296245956421,76.214,1.16337672829628,67.09
14,0.1,0.6845804365539551,76.264,0.9530359810590744,70.98
15,0.1,0.6770645753860474,76.44,0.833000679910183,73.87
16,0.1,0.6642362335395813,76.914,0.616834306716919,78.87
17,0.1,0.6520907742881775,77.218,0.6349145922064782,78.32
18,0.1,0.6539264451789856,77.202,0.7901345676183701,73.74
19,0.1,0.6499668966674804,77.42,0.6907931610941886,77.73
20,0.1,0.6456679365921021,77.74,1.0476429408788681,69.18
21,0.1,0.6398365749168397,77.832,0.7467580869793892,75.81
22,0.1,0.6314082355117798,78.058,0.7364789000153542,76.16
23,0.1,0.6382943289756775,77.654,0.7867690071463584,73.73
24,0.1,0.6228724382209778,78.444,0.733157108426094,75.73
25,0.1,0.631203608341217,78.04,0.6799610778689384,78.01
26,0.1,0.6260365242958069,78.248,0.5806547802686691,80.52
27,0.1,0.6169036233139038,78.74,1.0483620339632034,68.65
28,0.1,0.6141431466674805,78.69,0.9629632264375687,70.57
29,0.1,0.6106880620384216,78.764,0.6201222756505013,79.12
30,0.1,0.6138840347099305,78.67,0.7433375838398933,76.28
31,0.1,0.6055216392135621,79.104,1.041890316605568,70.23
32,0.1,0.603502537574768,78.94,0.7115674540400505,76.64
33,0.1,0.6016631947994232,79.092,0.6527156788110733,78.57
34,0.1,0.6060214665031433,79.198,0.6353694167733193,79.64
35,0.1,0.6003426138687133,79.09,0.6408993110060692,79.53
36,0.1,0.6001947772026062,79.216,0.5791595900058746,80.82
37,0.1,0.5988041771316528,79.43,0.6057304453849792,79.65
38,0.1,0.5944839117050171,79.43,0.5274282884597778,82.24
39,0.1,0.5954193830013275,79.442,1.0122098982334138,71.75
40,0.1,0.5894041849708557,79.694,0.6514906466007233,78.49
41,0.1,0.5955083475494385,79.384,0.7206359967589379,77.25
42,0.1,0.5937167492866516,79.352,0.5661116746068001,80.69
43,0.1,0.5911230760574341,79.6,0.5940093749761581,80.41
44,0.1,0.5888825423049927,79.526,0.6371521082520485,78.88
45,0.1,0.5887812035942077,79.744,0.7236401635408402,76.73
46,0.1,0.5877072311782837,79.656,0.6141165885329246,79.71
47,0.1,0.5864940688323974,79.518,0.5351990640163422,82.05
48,0.1,0.5866696168518066,79.802,0.685106435418129,76.77
49,0.1,0.5847652694320679,79.898,0.6109165149927139,79.95
50,0.1,0.5774440465927124,80.17,0.6726251897215844,77.59
51,0.1,0.5817991215515137,79.94,0.9044731873273849,72.56
52,0.1,0.5827726869773865,79.878,0.7693215212225915,74.88
53,0.1,0.5774173926353454,80.072,0.7008893242478371,76.42
54,0.1,0.5791883897781372,79.896,0.5396428954601288,81.81
55,0.1,0.5743756526184082,80.042,0.594144630432129,80.41
56,0.1,0.5789723130130768,79.942,0.7549470436573028,74.64
57,0.1,0.5727746542739868,80.214,0.8418430650234222,73.23
58,0.1,0.5774298469543457,79.91,0.7878056335449218,75.02
