epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,1.6862875713348389,36.486,1.497693282365799,45.2
2,0.1,1.1790765349960328,57.26,1.1329334163665772,59.24
3,0.1,0.9472851851081848,66.08,0.9231792169809342,68.11
4,0.1,0.8059802492141723,71.766,1.1098898738622665,64.41
5,0.1,0.7270026341438294,74.634,0.8414416155219078,72.19
6,0.1,0.6681033612060547,76.884,0.8758977049589157,70.52
7,0.1,0.6364171752166748,77.87,0.7246518644690514,75.43
8,0.1,0.6087699364280701,79.054,1.065006890296936,67.6
9,0.1,0.5829315100288391,80.028,0.9482874703407288,70.11
10,0.1,0.5708920240402222,80.424,0.8140718448162079,73.14
11,0.1,0.5568568738174439,80.836,0.7835295456647873,73.52
12,0.1,0.5435879565238952,81.498,0.8934428149461746,72.21
13,0.1,0.5240519047355652,82.098,0.7791985383629799,75.36
14,0.1,0.5175888777256012,82.386,0.7725106364488602,74.08
15,0.1,0.5178718538570404,82.166,0.9170976823568344,71.49
16,0.1,0.5017014279842377,82.674,0.9449115592241287,69.51
17,0.1,0.508253058719635,82.482,0.5416911381483078,81.72
18,0.1,0.48837390054702756,83.466,0.685865561068058,76.99
19,0.1,0.4838184399986267,83.568,0.8007028442621231,74.05
20,0.1,0.47637541015625,83.622,0.863938455581665,74.18
21,0.1,0.4759928865814209,83.806,0.6073262134194374,79.8
22,0.1,0.47025201706886294,83.89,0.799708536863327,74.31
23,0.1,0.46664336236953735,83.992,0.8859812581539154,72.57
24,0.1,0.46847330196380615,84.056,1.1470676779747009,67.14
25,0.1,0.4676905307102203,83.956,0.6647582039237022,77.6
26,0.1,0.45495521812438966,84.334,0.943226227760315,71.93
27,0.1,0.4552446768951416,84.49,0.9182415378093719,70.78
28,0.1,0.44881237947463987,84.608,0.5614775443077087,80.88
29,0.1,0.4460474127960205,84.7,0.6366656762361527,78.32
30,0.1,0.4464994566345215,84.748,1.08364217877388,67.62
31,0.1,0.4474462240409851,84.652,0.6024343329668045,80.75
32,0.1,0.438454889793396,84.944,0.5878895026445389,81.07
33,0.1,0.43863555763244627,84.822,0.7229866087436676,77.04
