epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,0.836834931532542,68.47,0.6364668095111847,76.11
2,0.1,0.5233581131617229,80.295,0.4594375315308571,82.85
3,0.1,0.43816429591178896,83.60833333333333,0.4175161880254745,84.13
4,0.1,0.40429638237953186,85.17333333333333,0.42690778464078905,84.69
5,0.1,0.37974508736928303,85.97166666666666,0.6400690266489982,78.65
6,0.1,0.37623574905395507,86.19166666666666,1.092246223092079,64.94
7,0.1,0.3621162982781728,86.64,0.3318783304095268,88.15
8,0.1,0.35635317980448405,86.83833333333334,0.38110130742192266,87.08
9,0.1,0.3487803547859192,87.215,0.3513470034301281,87.2
10,0.1,0.34439664107958473,87.45666666666666,0.3261142919957638,88.43
11,0.1,0.3391577500343323,87.565,0.4136131326854229,85.36
12,0.1,0.3351919278303782,87.75333333333333,0.35850170567631723,87.47
13,0.1,0.33688324251969654,87.635,0.3456053593754768,87.11
14,0.1,0.33145265844662986,87.79666666666667,1.1871110689640045,71.8
15,0.1,0.3321496647834778,87.83,0.30628179140388967,89.3
16,0.1,0.32414943415323894,88.22,0.39931829571723937,86.83
17,0.1,0.330295921754837,87.89166666666667,0.27073088943958284,90.29
18,0.1,0.3267721817413966,88.05666666666667,0.2765870653092861,90.12
19,0.1,0.3248868115901947,88.14,0.26917015984654424,90.96
20,0.1,0.32252531739870705,88.12666666666667,0.4014046569168568,85.51
21,0.1,0.31848473415374756,88.38166666666666,0.30901708230376246,89.07
22,0.1,0.3190488219102224,88.25666666666666,0.37795131266117094,86.76
23,0.1,0.31991830962498985,88.3,0.42525006711483004,85.09
24,0.1,0.3200056954224904,88.235,0.3304496121406555,89.16
25,0.1,0.31273965452512104,88.58166666666666,0.2748389133810997,90.0
26,0.1,0.31588929839134217,88.43833333333333,0.26739728219807146,90.52
27,0.1,0.31466834875742594,88.545,0.2946613187342882,89.54
28,0.1,0.314581582625707,88.52,0.28308371305465696,89.65
29,0.1,0.3094112988313039,88.64166666666667,0.3057998514175415,89.49
30,0.1,0.31091228691736855,88.60166666666667,0.27500830717384817,90.26
31,0.1,0.30601694401105245,88.87666666666667,0.29923608273267743,88.96
32,0.1,0.3099707114219665,88.59666666666666,0.255307637155056,90.56
33,0.1,0.3078881288528442,88.82666666666667,0.2718741850554943,89.92
34,0.1,0.3093875727494558,88.65666666666667,0.2658823712915182,90.68
35,0.1,0.3071735347588857,88.56333333333333,0.322906176969409,88.54
36,0.1,0.30787717776298523,88.67666666666666,0.2715989591181278,90.23
37,0.1,0.3060065876960754,88.995,0.23876579277217388,91.22
38,0.1,0.3038769970417023,88.995,0.3167309160530567,89.08
39,0.1,0.3074814413070679,88.79166666666667,0.32025194317102434,87.92
40,0.1,0.3027063991069794,89.05,0.3163407795131207,89.11
41,0.1,0.3059623791694641,88.94833333333334,0.299313877671957,89.1
42,0.1,0.3005881211121877,89.02666666666667,0.3146692644059658,88.4
43,0.1,0.3027237287839254,88.93,0.5050074076652527,84.24
44,0.1,0.30695995138486226,88.81666666666666,0.395414529889822,85.96
45,0.1,0.301837334839503,89.1,0.24230536185204982,91.42
46,0.1,0.2944841596126556,89.33666666666667,0.26078371770679953,90.5
47,0.1,0.2984299963474274,89.10333333333334,0.31070863708853724,88.52
48,0.1,0.29730893267790476,89.19833333333334,0.30639139741659166,89.2
49,0.1,0.29926344126065574,89.025,0.3191240818798542,88.37
50,0.1,0.2972866487503052,89.08166666666666,0.4290455360710621,84.31
51,0.1,0.2959190604607264,89.25,0.2639398127794266,90.38
52,0.1,0.29783710126876833,89.12666666666667,0.2655738673359156,90.6
53,0.1,0.29419563632011414,89.13166666666666,0.38709183275699616,86.25
54,0.1,0.2989344371557236,89.105,0.26018728911876676,90.42
55,0.1,0.29393550804456076,89.30666666666667,0.22905655607581138,92.02
56,0.1,0.29459058403968813,89.25,0.24376768313348293,91.04
57,0.1,0.2950826330661774,89.11666666666666,0.25428156204521657,90.71
58,0.1,0.2969477903366089,89.18666666666667,0.4457306344807148,86.39
59,0.1,0.2886703161875407,89.35166666666667,0.3227893184125423,89.22
60,0.1,0.29715006607373556,89.255,0.3445948429405689,87.43
61,0.1,0.2980430238246918,89.2,0.4543510928750038,85.25
62,0.1,0.2926390836079915,89.53333333333333,0.26266790874302387,90.73
63,0.1,0.2968315314133962,89.15666666666667,0.2437820827960968,91.26
64,0.1,0.2959195857922236,89.25666666666666,0.24116537749767303,91.37
65,0.1,0.2924596950531006,89.345,0.3011638194322586,89.9
66,0.1,0.2938862446069717,89.35333333333334,0.36341404154896734,87.05
67,0.1,0.29262793957392375,89.40666666666667,0.2572682469338179,90.83
68,0.1,0.2956416118144989,89.14,0.2904847015440464,89.57
69,0.1,0.29083152605692547,89.545,0.3655242804437876,88.1
70,0.1,0.2942291094303131,89.31166666666667,0.2506786621361971,91.11
71,0.1,0.2936535257101059,89.305,0.2765550485253334,89.92
72,0.1,0.28981256289482116,89.49666666666667,0.25225520953536035,91.14
73,0.1,0.29315275026957194,89.35,0.30918613441288473,89.02
74,0.1,0.29412897542317706,89.325,0.2815461964905262,90.28
75,0.1,0.29085054887135825,89.42333333333333,0.3230357825756073,88.93
76,0.1,0.29191199390093486,89.39,0.35102360919117925,87.58
77,0.1,0.2879581051826477,89.495,0.3602502444386482,87.3
78,0.1,0.29415329559644066,89.36166666666666,0.2508219982683659,90.61
79,0.1,0.29646498250961306,89.06833333333333,0.3734027348458767,86.51
80,0.1,0.29329247964223226,89.37166666666667,0.3066367208957672,89.54
81,0.1,0.29010928247769674,89.32,0.2604965821653604,90.55
82,0.1,0.2922148138523102,89.36,0.2732499750703573,90.29
83,0.1,0.29102501893838245,89.29166666666667,0.2729343336820602,89.86
84,0.1,0.2946245514233907,89.2,0.2612688174843788,90.32
85,0.1,0.2905708841005961,89.42,0.28583397544920447,89.73
86,0.1,0.28943310011227924,89.40166666666667,0.22986509062349797,91.58
87,0.1,0.2911748242219289,89.395,0.37522713735699653,87.09
88,0.1,0.29289867231051125,89.26,0.34037010088562963,87.33
89,0.1,0.2959931552886963,89.165,0.2260595840960741,91.51
90,0.1,0.28781315099398297,89.45,0.25208277083933356,91.0
91,0.1,0.2931882804234823,89.33,0.26356791466474533,90.28
92,0.1,0.29067448075612384,89.50333333333333,0.30449145831167695,89.13
93,0.1,0.28809408086140953,89.5,0.3022316923737526,89.84
94,0.1,0.28620600705146787,89.58166666666666,0.30485150933265687,90.05
95,0.1,0.28970788908004763,89.43,0.27127791218459607,90.4
96,0.1,0.28951689635912575,89.51666666666667,0.2660004412382841,90.15
97,0.1,0.28703973093032836,89.56,0.31483723744750025,89.06
98,0.1,0.2891475864251455,89.44833333333334,0.28188668891787527,89.43
99,0.1,0.28709620018800097,89.55666666666667,0.30042685694992544,89.26
100,0.1,0.28665659817059835,89.60666666666667,0.3871183176338673,86.94
101,0.1,0.2864035556236903,89.58666666666667,0.23200015887618064,91.84
102,0.1,0.2894887054125468,89.42333333333333,0.275873359516263,90.0
103,0.1,0.28681060676574704,89.51833333333333,0.29361079454421996,89.6
104,0.1,0.2896035854021708,89.42166666666667,0.25577445030212403,90.89
105,0.1,0.28542526903152465,89.70833333333333,0.27374248415231706,90.32
106,0.1,0.28621157941023506,89.55166666666666,0.2594312310963869,90.17
107,0.1,0.2911983854452769,89.31166666666667,0.3440957033634186,87.41
108,0.1,0.291619052362442,89.4,0.22291432484984397,92.14
109,0.1,0.2866889594554901,89.51166666666667,0.23220153987407685,91.57
110,0.1,0.2870116872151693,89.62666666666667,0.2531523019820452,91.1
111,0.1,0.2888267128388087,89.43333333333334,0.26143544897437093,90.91
112,0.1,0.28452100342114767,89.65666666666667,0.2422436621785164,91.2
113,0.1,0.2865203617890676,89.535,0.2643565858155489,90.8
114,0.1,0.28660036787986753,89.54333333333334,0.390361170321703,86.64
115,0.1,0.2885245396455129,89.47666666666667,0.42862362921237945,85.78
116,0.1,0.28683259081045787,89.59666666666666,0.2436282914876938,91.32
117,0.1,0.2893012853781382,89.525,0.252219121158123,90.9
118,0.1,0.28916059138774874,89.49666666666667,0.25148927703499796,91.25
119,0.1,0.28440136783917747,89.64833333333333,1.8448168194293977,55.47
120,0.1,0.28608296490510304,89.66833333333334,0.3139878936111927,88.85
121,0.1,0.29008246210416155,89.30333333333333,0.2907646555453539,90.39
122,0.1,0.28493393398125966,89.64,0.242391000688076,91.41
123,0.1,0.2858977779229482,89.49666666666667,0.2838951416313648,89.93
124,0.1,0.28907760483423867,89.515,0.31559416726231576,88.65
125,0.1,0.28375854688485463,89.61333333333333,0.23038900643587112,91.82
126,0.1,0.2868628655751546,89.66,0.26193768545985224,90.78
127,0.1,0.28781814006169637,89.46,0.40071881249547003,85.73
128,0.1,0.28000253669420877,89.87333333333333,0.2492358545958996,91.11
129,0.1,0.2863183086872101,89.625,0.3477370683848858,86.56
130,0.1,0.28490009915033976,89.625,0.3131810038536787,89.26
131,0.1,0.28670743624369305,89.68,0.2836707630753517,90.22
132,0.1,0.28447346527576445,89.72333333333333,0.23374299198389054,91.36
133,0.1,0.285091228278478,89.545,0.2614118491858244,90.48
134,0.1,0.2856957287947337,89.58166666666666,0.28239325180649755,89.59
135,0.1,0.2875535537242889,89.585,0.2922400911897421,89.46
136,0.1,0.28999669986565907,89.35,0.3323326478898525,87.09
137,0.1,0.2886013555049896,89.49333333333334,0.27816271111369134,89.87
138,0.1,0.28925803016821544,89.25333333333333,0.30546629667282105,89.17
139,0.1,0.28248575870196024,89.65166666666667,0.24901026695966721,90.7
140,0.1,0.2850461529572805,89.67166666666667,0.23458637356758116,91.34
141,0.1,0.28420261851946516,89.69333333333333,0.25584885872900487,90.77
