epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,0.8662637739817302,67.585,0.5262883323431015,79.67
2,0.1,0.5032233573118846,81.18833333333333,0.3874215602874756,85.3
3,0.1,0.42480988461176555,84.31666666666666,0.3648173290491104,86.37
4,0.1,0.3988825077533722,85.14333333333333,0.3587422542273998,87.03
5,0.1,0.3823488547960917,85.78,0.48586313545703885,82.09
6,0.1,0.36871571656862895,86.27666666666667,0.35462048843502997,86.4
7,0.1,0.3594789290904999,86.61333333333333,0.3109683844447136,88.79
8,0.1,0.35076887907981874,87.11833333333334,0.367012591958046,87.2
9,0.1,0.35268033672968546,86.96666666666667,0.39302825689315796,85.83
10,0.1,0.34441214882532756,87.37666666666667,0.28800864093005657,89.69
11,0.1,0.34050048683484396,87.56666666666666,0.44749675691127777,83.06
12,0.1,0.3350624709924062,87.785,0.5107855761051178,81.05
13,0.1,0.3315083945910136,87.86666666666666,0.32321841567754744,88.42
14,0.1,0.3316683966477712,87.775,0.35542336508631706,87.12
15,0.1,0.32243643702665964,88.16666666666667,0.3308832624554634,88.17
16,0.1,0.324250487391154,88.175,0.3326960650086403,87.67
17,0.1,0.32547361601193747,88.035,0.282449307218194,89.67
18,0.1,0.32534599471092224,88.07333333333334,0.33756130769848824,88.04
19,0.1,0.3198723372220993,88.34,0.3049851277470589,88.98
20,0.1,0.31654426023165383,88.405,0.36563773900270463,87.32
21,0.1,0.3181329365412394,88.48833333333333,0.34310448125004767,87.7
22,0.1,0.3100051480134328,88.57,0.37437755763530733,86.64
23,0.1,0.31290939359664915,88.56333333333333,0.3128019643574953,88.85
24,0.1,0.31047711378733317,88.68833333333333,0.3073443502187729,88.87
25,0.1,0.3111591688156128,88.65,0.3303990323841572,87.92
26,0.1,0.3122267513116201,88.53333333333333,0.3623954226076603,87.36
27,0.1,0.3173744677066803,88.36833333333334,0.30246416419744493,89.24
28,0.1,0.30551458745002746,88.73166666666667,0.24930523082613945,91.15
29,0.1,0.30718130281766254,88.77333333333333,0.24081310585141183,91.24
30,0.1,0.30445766506989796,88.87333333333333,0.2977016459405422,89.67
31,0.1,0.3038355219920476,89.055,0.32261529088020324,89.1
32,0.1,0.30337306617101034,88.925,1.3566548132896423,59.09
33,0.1,0.30464897537231445,88.82,0.34831491723656655,87.53
34,0.1,0.3023042871316274,88.865,0.26684573039412496,90.41
35,0.1,0.2998058789253235,88.93333333333334,0.28265047490596773,89.79
36,0.1,0.298208566681544,89.09666666666666,0.31174154102802276,89.15
37,0.1,0.30396052490870157,88.93666666666667,0.3405323430895805,87.85
38,0.1,0.295737312412262,89.135,0.24800447888672353,90.93
39,0.1,0.29655770986874896,89.35,0.4216094391047955,85.13
40,0.1,0.29944489498138427,89.05666666666667,0.2962803228199482,89.69
41,0.1,0.30058381063143413,89.04,0.2840266329050064,89.46
42,0.1,0.3001585154851278,89.20166666666667,0.27414914295077325,89.86
43,0.1,0.2977717280944188,89.125,0.28892571315169335,89.83
44,0.1,0.30039591816266376,88.94833333333334,0.38218210488557813,86.83
45,0.1,0.29932317139307657,89.02166666666666,0.32010572642087937,89.3
46,0.1,0.2980604027589162,89.22333333333333,0.24917824134230615,90.65
47,0.1,0.29668381361961366,89.11166666666666,0.2841957326233387,89.32
48,0.1,0.2931171045780182,89.22333333333333,0.23044682458043098,91.95
49,0.1,0.2926782784541448,89.30333333333333,0.27011738695204257,90.34
50,0.1,0.29511985915501915,89.165,0.2951552091538906,89.33
51,0.1,0.29678191275596616,89.02833333333334,0.37946111217141154,86.69
52,0.1,0.2965478329340617,89.15,0.26568130098283294,90.19
53,0.1,0.29451403781572977,89.25333333333333,0.23976389966905118,91.02
54,0.1,0.2972104699293772,89.05166666666666,0.2575154773145914,90.98
55,0.1,0.29281792464256284,89.36333333333333,0.2616393285244703,90.42
56,0.1,0.2946151520093282,89.235,0.5374728706479073,81.75
57,0.1,0.2946191609700521,89.255,0.26004593588411806,90.85
58,0.1,0.2940981951872508,89.24833333333333,0.2690374755114317,90.38
59,0.1,0.29725783394177757,89.09,0.3062153922766447,89.22
60,0.1,0.2944821541150411,89.34166666666667,0.23081442214548586,91.7
61,0.1,0.2921570282300313,89.22333333333333,0.2759608805179596,89.85
62,0.1,0.2905400671958923,89.46,0.2806897071748972,90.12
63,0.1,0.2910537202358246,89.495,0.23218446627259254,91.4
64,0.1,0.2917731551806132,89.33333333333333,0.28843276858329775,89.67
65,0.1,0.29458060948053993,89.35333333333334,0.25795437693595885,90.88
66,0.1,0.2889408535321554,89.4,0.24378958337008952,91.01
67,0.1,0.291287456146876,89.27166666666666,0.23362793534994125,91.49
68,0.1,0.29230228254000346,89.415,0.33031064689159395,88.56
69,0.1,0.2915851607720057,89.28666666666666,0.3560690449178219,87.12
70,0.1,0.2946656433900197,89.27,0.3510045763850212,87.41
71,0.1,0.29225765171051027,89.35166666666667,0.30563739769160747,89.14
72,0.1,0.2926792739868164,89.46333333333334,0.2878096778690815,90.39
73,0.1,0.2918018760760625,89.40833333333333,0.3408487184345722,87.71
74,0.1,0.29375387484232585,89.23833333333333,0.2630253516882658,90.21
75,0.1,0.29080003422896067,89.25833333333334,0.27713910914957524,90.23
76,0.1,0.2879358776251475,89.565,0.3198600260913372,89.12
77,0.1,0.292000407075882,89.42333333333333,0.3418294295668602,88.18
78,0.1,0.2882693093776703,89.57333333333334,0.35569303259253504,88.2
79,0.1,0.2948176337083181,89.22,0.2965302922576666,89.41
80,0.1,0.29477021492322286,89.25166666666667,0.24863041132688524,91.01
81,0.1,0.2869056851069132,89.425,0.23725489050149917,91.38
82,0.1,0.2954424174149831,89.18666666666667,0.265855218693614,90.62
83,0.1,0.29285460754235587,89.235,0.28325023375451563,90.22
84,0.1,0.2938001023769379,89.285,0.2963111390918493,89.36
85,0.1,0.287096089442571,89.63166666666666,0.2620096093416214,90.84
86,0.1,0.28856844051678976,89.47166666666666,0.2329871228337288,91.8
87,0.1,0.2871765522003174,89.42333333333333,0.261388448625803,90.17
88,0.1,0.2904407348791758,89.53166666666667,0.3660935439914465,87.81
89,0.1,0.28646353167692823,89.63666666666667,0.24721230678260325,91.37
90,0.1,0.29018880701065064,89.43,0.2619911219924688,90.71
91,0.1,0.291542042462031,89.26,0.27695431306958196,89.89
92,0.1,0.2891493024508158,89.44833333333334,0.23693109311163427,91.36
93,0.1,0.28873683727582294,89.495,0.2668570862710476,90.57
94,0.1,0.28846667388280234,89.40166666666667,0.2396310882270336,90.95
95,0.1,0.28627309110164645,89.47666666666667,0.23583506874740123,91.38
96,0.1,0.29251267763773603,89.345,0.35446047618985177,87.48
97,0.1,0.2886820715109507,89.51666666666667,0.2312637511640787,91.67
98,0.1,0.288584574508667,89.325,0.44325187608599664,85.43
99,0.1,0.28890877607663473,89.50166666666667,0.2502841369062662,91.04
100,0.1,0.28868573017120364,89.595,0.2500867186486721,91.15
101,0.1,0.288750314617157,89.46833333333333,0.23741742432117463,91.64
102,0.1,0.2879436595916748,89.42166666666667,0.23053222075104712,91.52
103,0.1,0.28824044964313505,89.46,0.3681044916808605,87.07
104,0.1,0.28361030688285827,89.625,0.2657977324724197,90.73
105,0.1,0.2866813362121582,89.54666666666667,0.2391601723432541,91.16
106,0.1,0.2867393757502238,89.53666666666666,0.2653801444172859,90.7
107,0.1,0.2869942510286967,89.555,0.2537468840926886,91.55
108,0.1,0.28907334644794463,89.47166666666666,0.2646124218404293,90.16
109,0.1,0.2862719904263814,89.585,0.23867744989693165,91.28
110,0.1,0.2895053853988647,89.53,0.28504718154668807,90.14
111,0.1,0.28440842379728953,89.59,0.307811898291111,88.99
