epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,4.104493470306396,6.468,3.873871238231659,9.13
2,0.1,3.6964936308288574,12.252,3.5022029423713685,15.99
3,0.1,3.387154997024536,17.566,3.36776917219162,18.61
4,0.1,3.0851535752868653,23.014,3.015253586769104,25.39
5,0.1,2.8225338682556154,28.138,3.0182357025146485,26.73
6,0.1,2.628004783935547,31.698,2.853167917728424,30.07
7,0.1,2.4873871171569824,34.69,2.6598679327964785,33.36
8,0.1,2.3586584178161623,37.45,3.1707322573661805,26.63
9,0.1,2.289900354385376,39.0,2.376716921329498,37.93
10,0.1,2.2216546676635742,40.504,2.4898977744579316,37.76
11,0.1,2.1684160982513427,41.932,2.252278574705124,42.09
12,0.1,2.126653300933838,42.61,2.519498929977417,38.7
13,0.1,2.086961200180054,43.668,2.4953990507125856,38.31
14,0.1,2.0442476725769043,44.566,2.4133738458156584,40.06
15,0.1,2.0276618004608156,45.132,2.0294743084907534,45.04
16,0.1,1.9959514266204834,45.76,2.2695073533058165,40.33
17,0.1,1.9875071032714844,46.05,2.35983992934227,40.01
18,0.1,1.9624362975692748,46.792,2.5655596590042116,37.91
19,0.1,1.9467144933700562,47.238,2.1839151573181153,44.76
20,0.1,1.9355833126831055,47.194,2.2167535436153414,43.35
21,0.1,1.9129725789642333,47.952,2.5518856978416444,37.41
22,0.1,1.9092677478790283,47.814,2.1009774696826935,45.4
23,0.1,1.8993748036193847,47.778,2.124077117443085,44.76
24,0.1,1.8862238064575196,48.58,2.2713207936286928,42.48
25,0.1,1.8720225805664064,48.536,2.0300322484970095,46.12
26,0.1,1.8744431094360352,48.834,2.598934819698334,38.6
27,0.1,1.862467280960083,48.842,1.9588242030143739,47.1
28,0.1,1.8533048745727538,49.392,2.45548516869545,40.59
29,0.1,1.8486086400985717,49.432,1.9283668279647828,48.78
30,0.1,1.8425782711791991,49.612,2.046187014579773,46.85
31,0.1,1.8422270379638672,49.554,2.060429733991623,45.89
32,0.1,1.8198152053833008,49.896,2.2031177818775176,43.42
33,0.1,1.8226144836807252,49.834,2.1344406270980834,45.15
34,0.1,1.8266343180847169,49.974,2.0589417004585266,46.11
35,0.1,1.813636791114807,50.18,2.1927695775032046,44.96
36,0.1,1.8150729117584228,50.02,2.0483491253852844,46.99
37,0.1,1.8103368871688843,50.264,2.19930290222168,44.17
38,0.1,1.7960930280303955,50.556,2.05914905667305,46.56
39,0.1,1.801651305580139,50.454,1.9265102064609527,48.37
40,0.1,1.7922509811019898,50.674,2.429495689868927,42.85
41,0.1,1.7877089721679686,50.834,2.234701853990555,45.24
42,0.1,1.796358049583435,50.604,2.0815781283378603,46.0
43,0.1,1.7820536227035522,50.748,1.8636067259311675,49.32
44,0.1,1.7778720452880858,50.982,2.28915531873703,42.15
45,0.1,1.7807582653045655,50.946,1.936107532978058,48.78
46,0.1,1.7717401851654053,51.416,1.967907567024231,47.96
47,0.1,1.7764356670761108,51.154,1.832564594745636,50.35
48,0.1,1.7631106359100341,51.426,1.8973123812675476,49.58
49,0.1,1.7544666382598877,51.72,2.0509621000289915,46.01
50,0.1,1.765450534439087,51.618,1.9754489409923552,47.88
51,0.1,1.764677777633667,51.622,2.240821343660355,43.92
52,0.1,1.767905919189453,51.372,2.4864754164218903,39.05
53,0.1,1.7548390058898926,51.872,1.9831553554534913,48.74
54,0.1,1.7576386657714844,51.464,2.0559262204170228,46.72
55,0.1,1.7528879720687867,51.794,1.8702301740646363,49.53
56,0.1,1.7484121908187866,51.84,1.8801105189323426,49.58
57,0.1,1.7526695846939087,51.758,2.309825825691223,42.75
58,0.1,1.7518898821258544,51.966,1.9998732030391693,47.75
59,0.1,1.7463075635147094,51.898,2.4608020651340485,43.48
60,0.1,1.7424733629989624,51.988,1.8960869240760803,49.22
61,0.1,1.7379146020507812,52.156,2.062383623123169,46.83
62,0.1,1.7385170891952515,51.792,2.083603049516678,45.7
63,0.1,1.7524567895889283,51.58,2.155524696111679,45.04
64,0.1,1.7357468727874756,52.292,2.03157891869545,46.48
65,0.1,1.7377873459243773,52.104,1.9770904135704042,47.95
