epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,0.6585624012629191,75.15333333333334,0.5443462535738945,80.39
2,0.1,0.38831926334698996,85.77166666666666,0.38653156980872155,86.16
3,0.1,0.33936369262536364,87.62833333333333,0.4467535039782524,83.25
4,0.1,0.31846884741783144,88.345,0.336369081735611,87.92
5,0.1,0.3088279657284419,88.61333333333333,0.2781370514631271,89.65
6,0.1,0.2985087367693583,88.96333333333334,0.3819394469261169,86.49
7,0.1,0.29148756318092345,89.42833333333333,0.30917448438704015,89.22
8,0.1,0.28351616473992663,89.54333333333334,0.38744771540164946,86.16
9,0.1,0.28190009898344676,89.70333333333333,0.7121317487955093,75.34
10,0.1,0.28110611271858216,89.77666666666667,0.37053724184632303,86.96
11,0.1,0.2792014864126841,89.72,0.3121716058254242,88.47
12,0.1,0.27694446299870806,89.86333333333333,0.4887580966949463,83.38
13,0.1,0.2670882897853851,90.28833333333333,0.37430497765541076,87.5
14,0.1,0.26691085058848063,90.33333333333333,0.35146192342042926,87.38
15,0.1,0.26738270667394004,90.325,0.27135115198791027,90.27
16,0.1,0.2618062358220418,90.52333333333333,0.3370570307970047,87.2
17,0.1,0.2655258307615916,90.335,0.3483871798217297,87.78
18,0.1,0.2598078382651011,90.57,0.2771470031887293,90.26
19,0.1,0.26194973402023314,90.46833333333333,0.3775774766504765,86.4
20,0.1,0.254804518254598,90.91,0.3299932505190373,87.85
21,0.1,0.25787838172912597,90.65,0.4013961797952652,86.19
22,0.1,0.25932253232796987,90.625,0.2611719760298729,90.63
23,0.1,0.2539813152472178,90.795,0.3722156696021557,86.77
24,0.1,0.2519312003771464,90.86166666666666,0.31320001363754274,89.3
25,0.1,0.24810988368988038,90.93333333333334,0.36239843532443045,87.02
26,0.1,0.24689905014832814,91.115,0.30954891577363014,88.76
27,0.1,0.2520934286117554,90.91333333333333,0.28068426668643953,89.8
28,0.1,0.24990910505453745,90.84666666666666,0.27367720708251,90.33
29,0.1,0.2464606374581655,91.20333333333333,0.3561806470155716,86.2
30,0.1,0.2447155818382899,91.15833333333333,0.3250556705892086,88.48
31,0.1,0.2495704704364141,91.02833333333334,0.2801823873072863,90.07
32,0.1,0.2470892792224884,91.03833333333333,0.2857520942389965,90.2
33,0.1,0.24253463700612385,91.17,0.3485605436563492,88.26
34,0.1,0.24436143703460694,91.18833333333333,0.41530743733048436,84.69
35,0.1,0.24150020230611166,91.295,0.30949254214763644,89.61
36,0.1,0.24894383834203085,91.05833333333334,0.23545553363859653,91.95
37,0.1,0.24013478292624155,91.37333333333333,0.29278911881148817,89.67
38,0.1,0.24284244074821473,91.21,0.2617890455573797,90.74
39,0.1,0.2392311943689982,91.36166666666666,0.4170184786617756,85.49
40,0.1,0.23609367404778797,91.58833333333334,0.2895066823065281,89.66
41,0.1,0.2419809859673182,91.30333333333333,0.2750758868455887,90.33
42,0.1,0.23994688614209492,91.315,0.25316281251609324,91.12
43,0.1,0.24065798120498658,91.33166666666666,0.26679665833711624,90.25
