epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,0.7865753536224365,70.34333333333333,0.5971160081028938,77.24
2,0.1,0.47706100276311236,82.11666666666666,0.38545255586504934,86.55
3,0.1,0.4096487163702647,84.70333333333333,0.43392697498202326,84.87
4,0.1,0.38550216573079427,85.815,0.3967051638662815,86.06
5,0.1,0.36320551349322,86.625,0.35615015715360643,86.77
6,0.1,0.36068595350583393,86.74666666666667,0.3102084866911173,88.71
7,0.1,0.3544858948548635,86.95333333333333,0.3048969604074955,88.62
8,0.1,0.3442903500398,87.46833333333333,0.8905930250883103,74.49
9,0.1,0.3405260346571604,87.415,0.42494594797492025,85.13
10,0.1,0.33573789664904274,87.70333333333333,0.31383707441389563,89.05
11,0.1,0.3311787811756134,87.92166666666667,0.37776521980762484,86.27
12,0.1,0.3315996110121409,87.86,0.41452722176909446,85.44
13,0.1,0.3270106595436732,87.98166666666667,0.49317005336284636,82.44
14,0.1,0.3223427328745524,88.13,0.32512773156166075,87.77
15,0.1,0.3209484036286672,88.15833333333333,0.2672058395296335,90.32
16,0.1,0.31561404042243957,88.35833333333333,0.3724606981873512,87.3
17,0.1,0.31874157206217446,88.375,0.4164572760462761,84.88
18,0.1,0.31720569982528685,88.31333333333333,0.3086637046933174,88.75
19,0.1,0.3135081808725993,88.49666666666667,0.374289353787899,86.49
20,0.1,0.3158869759718577,88.37666666666667,0.30710505180060865,89.07
21,0.1,0.31109656595389046,88.72666666666667,0.29148816123604776,89.26
22,0.1,0.31086700414816537,88.52833333333334,0.2830599215626717,90.08
23,0.1,0.3072374431769053,88.71166666666667,0.2762333616614342,89.67
24,0.1,0.31004160772959394,88.54833333333333,0.4977382080256939,82.61
25,0.1,0.304705992881457,88.81166666666667,0.2965602405369282,89.42
26,0.1,0.2999693777720133,89.09666666666666,0.27309499740600585,90.11
27,0.1,0.30227766552766167,88.96666666666667,0.345224177390337,87.99
28,0.1,0.3036838644504547,88.89166666666667,0.3051356716454029,88.77
29,0.1,0.301476087697347,88.975,0.38242676958441735,85.44
30,0.1,0.3027414066553116,88.86333333333333,0.2507296647131443,91.1
31,0.1,0.301041001701355,88.88333333333334,0.3322108274698257,87.47
32,0.1,0.3012101450840632,88.94666666666667,0.28980601221323016,89.72
33,0.1,0.2985755977312724,89.07333333333334,0.2431293109804392,91.11
34,0.1,0.3019713191827138,88.84833333333333,0.2807476967573166,90.07
35,0.1,0.29319456051190695,89.27666666666667,0.3333806948363781,87.8
36,0.1,0.29910575772921244,89.14166666666667,0.26182090178132056,90.32
37,0.1,0.29945227608680725,88.97333333333333,0.2412014526128769,91.15
38,0.1,0.29362202836672463,89.295,0.2937801389396191,89.66
39,0.1,0.2965808622042338,89.15333333333334,0.2669886716455221,90.38
40,0.1,0.2918842614650726,89.35166666666667,0.25129773311316966,90.57
41,0.1,0.29458980588912964,89.24833333333333,0.2723975877463818,90.59
42,0.1,0.2897458130677541,89.31833333333333,0.42181019455194474,85.27
43,0.1,0.2953317106405894,89.14833333333333,0.48961284160614016,84.55
44,0.1,0.29512315679391227,89.10166666666667,0.2563899073749781,90.59
45,0.1,0.2923252643585205,89.38,0.31151395827531814,88.92
46,0.1,0.29196913725535073,89.25666666666666,0.3785278871655464,86.06
47,0.1,0.2886014488855998,89.47333333333333,0.3063301061093807,89.01
48,0.1,0.2943422021945318,89.22333333333333,0.28519263334572315,89.89
49,0.1,0.29279389361540475,89.31,0.3949322167038918,85.94
50,0.1,0.28993508960405984,89.56333333333333,0.5211412653326988,81.58
51,0.1,0.29076361645857496,89.26333333333334,0.30974788933992387,88.47
52,0.1,0.28568460125923156,89.52,0.2929219187796116,89.15
53,0.1,0.291486435286204,89.43333333333334,0.2777340823411942,89.57
54,0.1,0.2890117760419846,89.48666666666666,0.2849808721244335,89.3
55,0.1,0.28984300543467206,89.50833333333334,0.28028192803263663,90.34
56,0.1,0.2906763866265615,89.26666666666667,0.25066934786736966,90.84
57,0.1,0.2858961141427358,89.47166666666666,0.346299966275692,87.37
58,0.1,0.2888557682832082,89.485,0.30740567177534106,88.95
59,0.1,0.2849774429877599,89.595,0.2547056497633457,91.12
60,0.1,0.2865068545182546,89.47166666666666,0.25906320169568064,90.16
61,0.1,0.2928453548113505,89.18333333333334,0.30404252380132674,89.12
62,0.1,0.28609308803876243,89.53833333333333,0.28088610015809534,89.74
63,0.1,0.290774291229248,89.42333333333333,0.2921139615774155,89.13
64,0.1,0.28722596515814464,89.59166666666667,0.24333276242017746,91.39
65,0.1,0.2870479865550995,89.54333333333334,0.2882074736058712,89.5
66,0.1,0.28471591068903607,89.61833333333334,0.28001045539975167,89.84
67,0.1,0.29103775266806287,89.31166666666667,0.28263045378029344,89.62
68,0.1,0.28951689836184186,89.41666666666667,0.3571651442348957,88.51
69,0.1,0.28543322637875873,89.58666666666667,0.3568727970123291,87.17
70,0.1,0.28494159150123594,89.63833333333334,0.25114534817636014,90.92
71,0.1,0.2845060125907262,89.59333333333333,0.32924299865961076,88.29
72,0.1,0.28561845637957256,89.65166666666667,0.2874835966527462,89.93
73,0.1,0.28442730724016824,89.66666666666667,0.349207659214735,87.99
74,0.1,0.28792150923411053,89.37,0.2991620300710201,89.2
75,0.1,0.2855129412174225,89.53666666666666,0.29042323902249334,89.6
76,0.1,0.28306738249460855,89.715,0.26586789041757586,90.54
77,0.1,0.287280317735672,89.49333333333334,0.26124445229768756,90.57
78,0.1,0.2839495934009552,89.51833333333333,0.24011514343321325,91.57
