epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
1,0.1,0.8420858095169067,68.35333333333334,0.5400975576043129,79.96
2,0.1,0.5019428049087524,81.42166666666667,0.47021685898303983,83.19
3,0.1,0.42450036010742187,84.29166666666667,0.3510316863656044,87.83
4,0.1,0.3930483663400014,85.53833333333333,0.3487123723328114,86.96
5,0.1,0.37566150369644163,86.02,0.33104247599840164,87.6
6,0.1,0.3636228464126587,86.61166666666666,0.36728151217103006,86.43
7,0.1,0.3574984502951304,86.82166666666667,0.3455209055542946,87.43
8,0.1,0.34981858220100404,87.135,0.3200954110920429,88.67
9,0.1,0.34855255777041116,87.12,0.29966971844434737,89.07
10,0.1,0.3399347538789113,87.47,0.597967680990696,80.1
11,0.1,0.3369398718039195,87.62833333333333,0.28487718291580677,89.46
12,0.1,0.33711601576805117,87.59333333333333,0.31668774858117105,88.71
13,0.1,0.32731855279604594,87.905,0.8366032320261002,68.84
14,0.1,0.3309543171723684,87.87166666666667,0.5766450193524361,79.51
15,0.1,0.32596965820789336,87.99166666666666,0.32290651321411135,87.81
16,0.1,0.3273732669989268,87.98333333333333,0.3315006750822067,87.84
17,0.1,0.3261857092062632,88.06833333333333,0.36976205378770827,87.05
18,0.1,0.32294123682975767,88.18666666666667,0.46615295752882957,85.17
19,0.1,0.3230175256172816,88.245,0.2767440578341484,89.66
20,0.1,0.31791643112500506,88.32,0.3097116683423519,88.98
21,0.1,0.3196632403373718,88.28833333333333,0.28224044233560563,89.93
22,0.1,0.31769968123435977,88.27833333333334,0.35869360402226447,87.57
23,0.1,0.31792759586175284,88.38333333333334,0.23470387235283852,91.18
24,0.1,0.3118930460453033,88.6,0.2913326735794544,89.69
25,0.1,0.31481774554252623,88.54166666666667,0.28291135869920253,89.9
26,0.1,0.3125463036855062,88.51833333333333,0.33928960651159285,88.19
27,0.1,0.3130527863343557,88.49166666666666,0.33644200578331945,88.22
28,0.1,0.31126179087956746,88.625,0.30366351529955865,88.63
29,0.1,0.3049931839466095,88.835,0.48386431887745857,84.63
30,0.1,0.30729663023948667,88.815,0.3010527244210243,88.87
31,0.1,0.3083521499156952,88.63833333333334,0.34666198655962943,86.23
32,0.1,0.3054261030594508,88.91166666666666,0.2505003623664379,91.04
33,0.1,0.306922226858139,88.78333333333333,0.30538648553192616,88.96
34,0.1,0.3078158060868581,88.79166666666667,0.3068547149002552,89.1
35,0.1,0.30730326782862344,88.72833333333334,0.30181455180048944,88.68
36,0.1,0.3025934310436249,88.89166666666667,0.2594232330471277,90.65
37,0.1,0.3021359568119049,89.01666666666667,0.27377210587263107,90.23
38,0.1,0.3036726916631063,88.97,0.30470061987638475,88.32
39,0.1,0.3041781001885732,88.915,0.29736493244767187,90.12
40,0.1,0.30166270376841225,89.065,0.40623674750328065,85.11
41,0.1,0.3026192603270213,88.88333333333334,0.4482904724776745,84.04
42,0.1,0.3005497621218363,89.04333333333334,0.26310005858540536,90.57
43,0.1,0.30299226455688477,88.93166666666667,0.35746567651629446,86.57
44,0.1,0.29684059373537697,89.12833333333333,0.26409313701093196,90.34
45,0.1,0.30057036225001016,89.01833333333333,0.3112020018696785,89.23
46,0.1,0.29935034235318503,88.91666666666667,0.2566735238581896,91.2
47,0.1,0.2988885689576467,89.06333333333333,0.27073574259877203,90.0
48,0.1,0.2984133375008901,89.15666666666667,0.2537396731972694,90.94
49,0.1,0.3025379865964254,88.98166666666667,0.3129672868549824,89.33
50,0.1,0.2997588577747345,89.06666666666666,0.3826129229366779,86.21
51,0.1,0.29977939113775887,88.99833333333333,0.26617598384618757,89.94
52,0.1,0.2990005550861359,89.17166666666667,0.28125425316393377,90.02
53,0.1,0.30282124956448875,88.97166666666666,0.2768333747982979,89.66
54,0.1,0.3010378652413686,88.99,0.3414217396080494,87.78
55,0.1,0.29369577095508576,89.32833333333333,0.2346857339143753,91.51
56,0.1,0.30108943893114726,88.94333333333333,0.27381469801068303,90.47
57,0.1,0.2976114338080088,89.20333333333333,0.3889916355907917,86.57
58,0.1,0.29530745595296226,89.16,0.26971556060016155,90.65
59,0.1,0.29874652768770854,89.17,0.27567360863089563,89.73
60,0.1,0.29975030929247537,89.10666666666667,0.301262114495039,89.27
61,0.1,0.2985680364926656,89.15833333333333,0.28993531242012976,89.18
62,0.1,0.29851188526153566,89.125,0.2823634837567806,89.45
63,0.1,0.29310979731082915,89.22833333333334,0.30647641941905024,90.43
64,0.1,0.29465112487475076,89.27166666666666,0.29973120011389254,89.25
65,0.1,0.2966044036388397,89.06833333333333,0.29471662297844886,89.52
66,0.1,0.2947097621202469,89.26,0.29147659078240395,89.62
67,0.1,0.2996976326862971,89.08833333333334,0.4124079343676567,85.02
68,0.1,0.293188663037618,89.35666666666667,0.26463634982705114,90.28
69,0.1,0.2932988608042399,89.39,0.2504393012076616,91.4
70,0.1,0.29039134809176126,89.22333333333333,0.914652761220932,71.01
71,0.1,0.2911414880514145,89.43333333333334,0.2472979122400284,90.75
72,0.1,0.29305296020507815,89.24166666666666,0.23823487564921378,91.27
73,0.1,0.2954134867509206,89.31166666666667,0.31657908886671066,88.37
74,0.1,0.29432085198561353,89.21666666666667,0.3590667109191418,87.54
75,0.1,0.29564969623883564,89.19333333333333,0.22591878555715084,91.63
76,0.1,0.28987547101974487,89.495,0.280192057415843,90.18
77,0.1,0.29592736614545184,89.17,0.32532746598124507,88.5
78,0.1,0.29197733918825786,89.375,0.27632205337286,89.59
79,0.1,0.2980027086575826,89.03,0.28636934980750084,89.39
80,0.1,0.29024001955986023,89.37666666666667,0.28415842808783054,89.78
81,0.1,0.28827219088077544,89.52833333333334,0.2677991621941328,90.25
82,0.1,0.2935641360123952,89.30666666666667,0.2991915038228035,88.8
83,0.1,0.29413323661486307,89.31166666666667,0.3802869747579098,87.57
84,0.1,0.29138169252872465,89.35333333333334,0.2890763993561268,90.06
85,0.1,0.2939169780333837,89.36,0.34394387871026993,87.54
86,0.1,0.2917883233388265,89.38166666666666,0.2616674252599478,90.87
87,0.1,0.2921720648288727,89.22333333333333,0.23637447766959668,91.31
88,0.1,0.29123907272020977,89.42333333333333,0.2611056976020336,90.63
89,0.1,0.291417156235377,89.26166666666667,0.24625112004578115,91.08
90,0.1,0.288958579436938,89.57833333333333,0.6286696863174438,81.54
91,0.1,0.29375373973846436,89.29833333333333,0.35939647555351256,87.71
92,0.1,0.2876116636196772,89.56833333333333,0.2611717657744885,90.5
93,0.1,0.2876191956202189,89.54833333333333,0.29052031457424166,89.15
94,0.1,0.29140352171262107,89.415,0.2866646881401539,89.62
95,0.1,0.29742193010648094,89.12333333333333,0.24249414578080178,91.19
